order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit,profit_margin,year,month,month_name,quarter
3922,2022-01-26,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001299,310,360,3,4,14.4,345.6,35.60000000000002,10.3,2022,1,January,1
3923,2022-03-03,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10002479,20,30,6,4,1.2,28.8,8.8,30.56,2022,3,March,1
3924,2022-02-15,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10001461,30,30,5,2,0.6,29.4,-0.6000000000000014,-2.04,2022,2,February,1
3925,2022-08-15,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10004963,30,30,2,5,1.5,28.5,-1.5,-5.26,2022,8,August,3
3926,2023-08-26,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000943,50,60,3,4,2.4,57.6,7.600000000000001,13.19,2023,8,August,3
3927,2022-12-29,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10004671,30,40,2,2,0.8,39.2,9.200000000000003,23.47,2022,12,December,4
3928,2023-05-06,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Binders,OFF-BI-10002735,130,140,5,5,7.0,133.0,3.0,2.26,2023,5,May,2
3929,2023-07-03,First Class,Consumer,United States,Harlingen,Texas,78550,Central,Furniture,Bookcases,FUR-BO-10004409,190,240,5,2,4.8,235.2,45.19999999999999,19.22,2023,7,July,3
3930,2022-07-18,First Class,Consumer,United States,Harlingen,Texas,78550,Central,Office Supplies,Paper,OFF-PA-10001934,10,10,1,2,0.2,9.8,-0.1999999999999993,-2.04,2022,7,July,3
3931,2022-10-17,First Class,Consumer,United States,Harlingen,Texas,78550,Central,Office Supplies,Art,OFF-AR-10001044,130,150,7,4,6.0,144.0,14.0,9.72,2022,10,October,4
3932,2023-03-26,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10004165,10,10,3,2,0.2,9.8,-0.1999999999999993,-2.04,2023,3,March,1
3933,2023-04-04,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001109,50,50,2,5,2.5,47.5,-2.5,-5.26,2023,4,April,2
3934,2022-05-28,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Art,OFF-AR-10001919,10,10,5,3,0.3,9.7,-0.3000000000000007,-3.09,2022,5,May,2
3935,2022-02-05,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Office Supplies,Labels,OFF-LA-10004544,70,70,5,2,1.4,68.6,-1.4000000000000057,-2.04,2022,2,February,1
3936,2023-10-21,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Technology,Phones,TEC-PH-10003484,180,200,2,5,10.0,190.0,10.0,5.26,2023,10,October,4
3937,2023-09-26,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Envelopes,OFF-EN-10001028,20,30,3,4,1.2,28.8,8.8,30.56,2023,9,September,3
3938,2022-10-24,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,OFF-PA-10004156,30,30,3,3,0.9,29.1,-0.8999999999999986,-3.09,2022,10,October,4
3939,2023-05-20,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Furniture,Chairs,FUR-CH-10001708,190,200,2,2,4.0,196.0,6.0,3.06,2023,5,May,2
3940,2023-07-24,Same Day,Consumer,United States,Greenwood,Indiana,46142,Central,Furniture,Chairs,FUR-CH-10003379,1350,1420,5,4,56.8,1363.2,13.200000000000045,0.97,2023,7,July,3
3941,2022-07-22,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10002456,10,10,2,4,0.4,9.6,-0.40000000000000036,-4.17,2022,7,July,3
3942,2022-02-17,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000605,0,0,1,4,0.0,0.0,0.0,0.0,2022,2,February,1
3943,2022-05-04,Second Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10001166,20,30,5,3,0.9,29.1,9.100000000000001,31.27,2022,5,May,2
3944,2023-04-08,Standard Class,Consumer,United States,Buffalo,New York,14215,East,Office Supplies,Supplies,OFF-SU-10000157,770,840,7,3,25.2,814.8,44.799999999999955,5.5,2023,4,April,2
3945,2023-06-20,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004971,20,20,3,5,1.0,19.0,-1.0,-5.26,2023,6,June,2
3946,2022-05-23,Standard Class,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Paper,OFF-PA-10001977,30,40,1,3,1.2,38.8,8.799999999999997,22.68,2022,5,May,2
3947,2022-11-08,Standard Class,Consumer,United States,Homestead,Florida,33030,South,Office Supplies,Supplies,OFF-SU-10001225,0,0,1,3,0.0,0.0,0.0,0.0,2022,11,November,4
3948,2022-09-22,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10003514,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,9,September,3
3949,2022-04-18,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Labels,OFF-LA-10003510,50,50,2,2,1.0,49.0,-1.0,-2.04,2022,4,April,2
3950,2023-09-11,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Paper,OFF-PA-10001970,20,20,2,3,0.6,19.4,-0.6000000000000014,-3.09,2023,9,September,3
3951,2023-01-11,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Chairs,FUR-CH-10003817,240,260,6,2,5.2,254.8,14.800000000000011,5.81,2023,1,January,1
3952,2022-01-20,Second Class,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Binders,OFF-BI-10003676,20,20,2,2,0.4,19.6,-0.3999999999999986,-2.04,2022,1,January,1
3953,2022-01-22,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10003535,130,160,2,4,6.4,153.6,23.599999999999994,15.36,2022,1,January,1
3954,2022-07-25,Standard Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10004675,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,7,July,3
3955,2022-12-02,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,FUR-FU-10004020,10,10,1,2,0.2,9.8,-0.1999999999999993,-2.04,2022,12,December,4
3956,2023-12-24,Standard Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Art,OFF-AR-10001955,70,80,4,3,2.4,77.6,7.599999999999994,9.79,2023,12,December,4
3957,2022-06-09,Standard Class,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10002364,20,20,3,2,0.4,19.6,-0.3999999999999986,-2.04,2022,6,June,2
3958,2022-11-17,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Binders,OFF-BI-10002414,10,10,3,2,0.2,9.8,-0.1999999999999993,-2.04,2022,11,November,4
3959,2022-04-13,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,OFF-AR-10003732,0,0,2,5,0.0,0.0,0.0,0.0,2022,4,April,2
3960,2023-02-01,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Furniture,Furnishings,FUR-FU-10001085,40,40,3,4,1.6,38.4,-1.6000000000000014,-4.17,2023,2,February,1
3961,2023-07-26,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001249,30,40,6,2,0.8,39.2,9.200000000000003,23.47,2023,7,July,3
3962,2023-03-04,Standard Class,Corporate,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002564,120,150,5,4,6.0,144.0,24.0,16.67,2023,3,March,1
3963,2022-02-10,First Class,Home Office,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000634,10,10,3,5,0.5,9.5,-0.5,-5.26,2022,2,February,1
3964,2022-07-26,First Class,Home Office,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10004018,40,40,3,4,1.6,38.4,-1.6000000000000014,-4.17,2022,7,July,3
3965,2022-05-27,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10003481,10,10,3,4,0.4,9.6,-0.40000000000000036,-4.17,2022,5,May,2
3966,2022-01-15,Second Class,Corporate,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003651,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,1,January,1
3967,2022-12-23,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10002956,80,90,4,2,1.8,88.2,8.200000000000003,9.3,2022,12,December,4
3968,2022-06-28,First Class,Home Office,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10003638,30,40,7,3,1.2,38.8,8.799999999999997,22.68,2022,6,June,2
3969,2022-09-10,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Binders,OFF-BI-10001890,10,10,8,5,0.5,9.5,-0.5,-5.26,2022,9,September,3
3970,2023-03-20,Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Office Supplies,Paper,OFF-PA-10002606,30,40,10,4,1.6,38.4,8.399999999999999,21.87,2023,3,March,1
3971,2022-12-26,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002245,40,50,9,4,2.0,48.0,8.0,16.67,2022,12,December,4
3972,2022-07-05,Second Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,OFF-AR-10001615,70,80,4,5,4.0,76.0,6.0,7.89,2022,7,July,3
3973,2022-09-28,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000466,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,9,September,3
3974,2023-08-25,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003708,30,30,5,2,0.6,29.4,-0.6000000000000014,-2.04,2023,8,August,3
3975,2023-10-17,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10004848,350,410,8,4,16.4,393.6,43.60000000000002,11.08,2023,10,October,4
3976,2023-04-02,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10000320,30,40,7,3,1.2,38.8,8.799999999999997,22.68,2023,4,April,2
3977,2022-06-26,First Class,Consumer,United States,Richmond,Virginia,23223,South,Furniture,Furnishings,FUR-FU-10003731,30,40,4,5,2.0,38.0,8.0,21.05,2022,6,June,2
3978,2022-10-20,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10002780,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2022,10,October,4
3979,2023-02-13,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10003800,70,80,2,3,2.4,77.6,7.599999999999994,9.79,2023,2,February,1
3980,2023-01-08,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10001676,50,50,2,2,1.0,49.0,-1.0,-2.04,2023,1,January,1
3981,2023-12-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10002350,50,60,3,2,1.2,58.8,8.799999999999997,14.97,2023,12,December,4
3982,2022-12-04,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10003096,20,20,3,3,0.6,19.4,-0.6000000000000014,-3.09,2022,12,December,4
3983,2023-05-21,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003061,240,290,4,3,8.7,281.3,41.30000000000001,14.68,2023,5,May,2
3984,2023-05-18,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Copiers,TEC-CO-10003763,2350,2800,5,2,56.0,2744.0,394.0,14.36,2023,5,May,2
3985,2022-09-17,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10002923,40,50,1,2,1.0,49.0,9.0,18.37,2022,9,September,3
3986,2022-03-13,Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Bookcases,FUR-BO-10003441,210,260,3,4,10.4,249.6,39.599999999999994,15.87,2022,3,March,1
3987,2022-01-12,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,OFF-ST-10001780,2120,2590,4,5,129.5,2460.5,340.5,13.84,2022,1,January,1
3988,2023-12-19,Standard Class,Home Office,United States,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,OFF-AP-10001962,30,40,5,4,1.6,38.4,8.399999999999999,21.87,2023,12,December,4
3989,2022-08-16,Standard Class,Corporate,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,FUR-FU-10003798,70,80,5,5,4.0,76.0,6.0,7.89,2022,8,August,3
3990,2022-05-11,Second Class,Consumer,United States,Woonsocket,Rhode Island,2895,East,Furniture,Furnishings,FUR-FU-10001095,50,50,2,3,1.5,48.5,-1.5,-3.09,2022,5,May,2
3991,2023-07-02,Standard Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Supplies,OFF-SU-10000157,270,290,3,2,5.8,284.2,14.199999999999989,5.0,2023,7,July,3
3992,2022-11-03,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001095,50,60,3,4,2.4,57.6,7.600000000000001,13.19,2022,11,November,4
3993,2023-08-04,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Supplies,OFF-SU-10004261,40,40,3,3,1.2,38.8,-1.2000000000000028,-3.09,2023,8,August,3
3994,2022-09-01,Standard Class,Corporate,United States,Tampa,Florida,33614,South,Office Supplies,Art,OFF-AR-10004022,140,170,6,2,3.4,166.6,26.599999999999994,15.97,2022,9,September,3
3995,2022-04-20,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Bookcases,FUR-BO-10002916,410,510,3,3,15.3,494.7,84.69999999999999,17.12,2022,4,April,2
3996,2022-07-01,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Chairs,FUR-CH-10002084,730,860,7,4,34.4,825.6,95.60000000000002,11.58,2022,7,July,3
3997,2023-10-03,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Technology,Phones,TEC-PH-10003012,660,770,5,2,15.4,754.6,94.60000000000002,12.54,2023,10,October,4
3998,2023-10-02,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Office Supplies,Art,OFF-AR-10002704,10,10,1,3,0.3,9.7,-0.3000000000000007,-3.09,2023,10,October,4
3999,2022-12-12,Standard Class,Consumer,United States,Kenosha,Wisconsin,53142,Central,Furniture,Furnishings,FUR-FU-10000308,310,370,6,2,7.4,362.6,52.60000000000002,14.51,2022,12,December,4
4000,2022-01-09,Second Class,Corporate,United States,Port Saint Lucie,Florida,34952,South,Furniture,Bookcases,FUR-BO-10004709,200,230,5,5,11.5,218.5,18.5,8.47,2022,1,January,1
4001,2022-08-26,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10001196,50,60,11,5,3.0,57.0,7.0,12.28,2022,8,August,3
4002,2023-08-13,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002942,290,350,5,4,14.0,336.0,46.0,13.69,2023,8,August,3
4003,2023-06-03,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Tables,FUR-TA-10004915,520,640,3,5,32.0,608.0,88.0,14.47,2023,6,June,2
4004,2022-04-06,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10001016,240,290,3,4,11.6,278.4,38.39999999999998,13.79,2022,4,April,2
4005,2022-12-20,Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Envelopes,OFF-EN-10000483,30,40,3,4,1.6,38.4,8.399999999999999,21.87,2022,12,December,4
4006,2022-05-21,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Art,OFF-AR-10003087,0,0,1,3,0.0,0.0,0.0,0.0,2022,5,May,2
4007,2023-07-05,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Office Supplies,Paper,OFF-PA-10000520,30,30,4,3,0.9,29.1,-0.8999999999999986,-3.09,2023,7,July,3
4008,2023-08-14,Standard Class,Consumer,United States,Roswell,Georgia,30076,South,Technology,Accessories,TEC-AC-10001553,90,100,6,2,2.0,98.0,8.0,8.16,2023,8,August,3
4009,2022-09-12,Standard Class,Corporate,United States,Louisville,Colorado,80027,West,Office Supplies,Art,OFF-AR-10000634,10,10,2,2,0.2,9.8,-0.1999999999999993,-2.04,2022,9,September,3
4010,2022-09-18,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10001215,380,470,11,5,23.5,446.5,66.5,14.89,2022,9,September,3
4011,2023-07-15,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10001204,10,10,2,3,0.3,9.7,-0.3000000000000007,-3.09,2023,7,July,3
4012,2023-02-04,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10002444,40,40,4,4,1.6,38.4,-1.6000000000000014,-4.17,2023,2,February,1
4013,2022-07-31,Standard Class,Home Office,United States,Superior,Wisconsin,54880,Central,Office Supplies,Art,OFF-AR-10000203,20,20,4,3,0.6,19.4,-0.6000000000000014,-3.09,2022,7,July,3
4014,2022-01-27,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,OFF-AP-10000828,480,540,3,3,16.2,523.8,43.799999999999955,8.36,2022,1,January,1
4015,2023-02-08,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10003190,10,10,3,3,0.3,9.7,-0.3000000000000007,-3.09,2023,2,February,1
4016,2023-02-27,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10002319,160,190,5,2,3.8,186.2,26.19999999999999,14.07,2023,2,February,1
4017,2022-10-25,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003893,20,20,5,5,1.0,19.0,-1.0,-5.26,2022,10,October,4
4018,2023-01-25,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10002499,90,100,2,5,5.0,95.0,5.0,5.26,2023,1,January,1
4019,2022-10-30,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Technology,Accessories,TEC-AC-10004568,200,250,9,5,12.5,237.5,37.5,15.79,2022,10,October,4
4020,2022-10-28,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Appliances,OFF-AP-10001492,20,30,3,2,0.6,29.4,9.399999999999999,31.97,2022,10,October,4
4021,2022-02-04,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,FUR-CH-10004698,140,170,3,4,6.8,163.2,23.19999999999999,14.22,2022,2,February,1
4022,2022-01-20,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Technology,Phones,TEC-PH-10004093,70,80,3,3,2.4,77.6,7.599999999999994,9.79,2022,1,January,1
4023,2022-05-01,Standard Class,Consumer,United States,Chester,Pennsylvania,19013,East,Furniture,Chairs,FUR-CH-10000454,770,850,5,4,34.0,816.0,46.0,5.64,2022,5,May,2
4024,2023-05-04,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Bookcases,FUR-BO-10003034,450,560,5,2,11.2,548.8,98.79999999999995,18.0,2023,5,May,2
4025,2022-01-22,First Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10003215,100,100,4,5,5.0,95.0,-5.0,-5.26,2022,1,January,1
4026,2023-05-12,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Paper,OFF-PA-10001776,30,30,4,5,1.5,28.5,-1.5,-5.26,2023,5,May,2
4027,2022-11-24,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Art,OFF-AR-10004582,10,10,7,2,0.2,9.8,-0.1999999999999993,-2.04,2022,11,November,4
4028,2023-05-19,First Class,Corporate,United States,Bedford,Texas,76021,Central,Technology,Phones,TEC-PH-10001557,130,150,2,3,4.5,145.5,15.5,10.65,2023,5,May,2
4029,2022-01-06,First Class,Corporate,United States,Bedford,Texas,76021,Central,Office Supplies,Binders,OFF-BI-10004209,10,10,8,2,0.2,9.8,-0.1999999999999993,-2.04,2022,1,January,1
4030,2022-06-05,Standard Class,Consumer,United States,Lafayette,Louisiana,70506,South,Technology,Machines,TEC-MA-10003183,400,480,3,2,9.6,470.4,70.39999999999998,14.97,2022,6,June,2
